,node_id,node_index,iteration,current_vector
  (51632, 0)	0.04526748971193415
  (51653, 0)	0.004115226337448559
  (51657, 0)	0.004115226337448559
  (51755, 0)	0.05555555555555555
  (51779, 0)	0.13580246913580246
  (51787, 0)	0.009259259259259259
  (52389, 0)	0.1111111111111111
  (61438, 0)	0.1111111111111111
  (63880, 0)	0.012345679012345678"
85,8345849987,60009,1,"  (60005, 0)	0.3333333333333333
  (60007, 0)	0.3333333333333333
  (60008, 0)	1.0"
86,8345849987,60009,2,"  (41325, 0)	0.1111111111111111
  (60004, 0)	0.3333333333333333
  (60006, 0)	0.3333333333333333
  (60009, 0)	0.5555555555555556
  (60011, 0)	0.1111111111111111"
87,8345849987,60009,3,"  (51939, 0)	0.037037037037037035
  (55868, 0)	0.037037037037037035
  (60005, 0)	0.3333333333333333
  (60007, 0)	0.3333333333333333
  (60008, 0)	0.5555555555555556
  (60010, 0)	0.1111111111111111
  (60017, 0)	0.037037037037037035"
88,8345849987,60009,4,"  (41325, 0)	0.13580246913580246
  (41326, 0)	0.012345679012345678
  (51882, 0)	0.012345679012345678
  (59163, 0)	0.012345679012345678
  (60004, 0)	0.3333333333333333
  (60006, 0)	0.3333333333333333
  (60009, 0)	0.4074074074074074
  (60011, 0)	0.16049382716049382
  (60016, 0)	0.037037037037037035
  (62873, 0)	0.012345679012345678
  (63851, 0)	0.012345679012345678"
89,8345849987,60009,5,"  (34104, 0)	0.004115226337448559
  (37927, 0)	0.004115226337448559
  (51874, 0)	0.0030864197530864196
  (51881, 0)	0.012345679012345678
  (51937, 0)	0.004115226337448559
  (51939, 0)	0.053497942386831275
  (55868, 0)	0.06172839506172839
  (55869, 0)	0.0030864197530864196
  (59161, 0)	0.004115226337448559
  (59166, 0)	0.012345679012345678
  (60000, 0)	0.012345679012345678
  (60005, 0)	0.29218106995884774
  (60007, 0)	0.3004115226337448
  (60008, 0)	0.4074074074074074
  (60010, 0)	0.16049382716049382
  (60017, 0)	0.06172839506172839
  (60023, 0)	0.004115226337448559"
90,5781047047,53957,1,"  (54224, 0)	0.3333333333333333
  (54228, 0)	0.3333333333333333
  (54231, 0)	0.3333333333333333"
91,5781047047,53957,2,"  (34204, 0)	0.08333333333333333
  (53957, 0)	0.3333333333333333
  (54044, 0)	0.08333333333333333
  (54156, 0)	0.1111111111111111
  (54223, 0)	0.3333333333333333
  (54227, 0)	0.3333333333333333
  (63983, 0)	0.3333333333333333"
92,5781047047,53957,3,"  (33681, 0)	0.05555555555555555
  (53914, 0)	0.027777777777777776
  (53917, 0)	0.027777777777777776
  (54154, 0)	0.037037037037037035
  (54155, 0)	0.1111111111111111
  (54224, 0)	0.25925925925925924
  (54228, 0)	0.25
  (54230, 0)	0.08333333333333333
  (54231, 0)	0.25
  (59999, 0)	0.027777777777777776"
93,5781047047,53957,4,"  (34204, 0)	0.09027777777777778
  (53913, 0)	0.027777777777777776
  (53916, 0)	0.009259259259259259
  (53919, 0)	0.009259259259259259
  (53954, 0)	0.018518518518518517
  (53957, 0)	0.2530864197530864
  (54044, 0)	0.10416666666666667
  (54127, 0)	0.012345679012345678
  (54153, 0)	0.037037037037037035
  (54156, 0)	0.13580246913580246
  (54222, 0)	0.006944444444444444
  (54223, 0)	0.25925925925925924
  (54226, 0)	0.027777777777777776
  (54227, 0)	0.25
  (59960, 0)	0.009259259259259259
  (63983, 0)	0.25"
94,5781047047,53957,5,"  (33681, 0)	0.07098765432098765
  (53912, 0)	0.005401234567901234
  (53914, 0)	0.04166666666666666
  (53915, 0)	0.009259259259259259
  (53917, 0)	0.03626543209876543
  (53918, 0)	0.0030864197530864196
  (54126, 0)	0.012345679012345678
  (54154, 0)	0.06172839506172839
  (54155, 0)	0.13580246913580246
  (54220, 0)	0.006944444444444444
  (54221, 0)	0.006944444444444444
  (54224, 0)	0.21604938271604934
  (54228, 0)	0.19778806584362135
  (54230, 0)	0.10416666666666667
  (54231, 0)	0.202417695473251
  (59378, 0)	0.0030864197530864196
  (59961, 0)	0.0030864197530864196
  (59962, 0)	0.0030864197530864196
  (59999, 0)	0.0470679012345679
  (62644, 0)	0.012345679012345678
  (64002, 0)	0.004115226337448559"
95,5767288669,52370,1,"  (52369, 0)	0.3333333333333333
  (52371, 0)	0.3333333333333333
  (60335, 0)	1.0"
96,5767288669,52370,2,"  (37860, 0)	0.1111111111111111
  (52368, 0)	0.1111111111111111
  (52370, 0)	0.5555555555555556
  (59091, 0)	0.2222222222222222"
97,5767288669,52370,3,"  (33255, 0)	0.037037037037037035
  (37855, 0)	0.037037037037037035
  (52369, 0)	0.2962962962962963
  (52371, 0)	0.2962962962962963
  (52372, 0)	0.1111111111111111
  (52408, 0)	0.037037037037037035
  (60271, 0)	0.2222222222222222
  (60335, 0)	0.5555555555555556"
98,5767288669,52370,4,"  (37860, 0)	0.12345679012345678
  (41162, 0)	0.012345679012345678
  (52359, 0)	0.012345679012345678
  (52368, 0)	0.14814814814814814
  (52370, 0)	0.38271604938271603
  (52449, 0)	0.012345679012345678
  (59072, 0)	0.012345679012345678
  (59091, 0)	0.2716049382716049
  (60344, 0)	0.037037037037037035
  (62429, 0)	0.012345679012345678"
99,5767288669,52370,5,"  (32650, 0)	0.0030864197530864196
  (33255, 0)	0.04938271604938271
  (37855, 0)	0.05761316872427983
  (37856, 0)	0.004115226337448559
  (39714, 0)	0.006172839506172839
  (52357, 0)	0.004115226337448559
  (52369, 0)	0.2674897119341563
  (52371, 0)	0.2592592592592592
  (52372, 0)	0.14814814814814814
  (52394, 0)	0.004115226337448559
  (52407, 0)	0.004115226337448559
  (52408, 0)	0.05761316872427984
  (52447, 0)	0.0030864197530864196
  (52448, 0)	0.012345679012345678
  (59073, 0)	0.004115226337448559
  (60271, 0)	0.2716049382716049
  (60335, 0)	0.38271604938271603
  (62428, 0)	0.012345679012345678"
100,8348075148,60520,1,"  (33553, 0)	0.25
  (49898, 0)	0.3333333333333333
  (60511, 0)	0.3333333333333333"
101,8348075148,60520,2,"  (35044, 0)	0.08333333333333333
  (35060, 0)	0.08333333333333333
  (39029, 0)	0.08333333333333333
  (39031, 0)	0.08333333333333333
  (48766, 0)	0.08333333333333333
  (49897, 0)	0.1111111111111111
  (60510, 0)	0.3333333333333333
  (60520, 0)	0.3055555555555555"
102,8348075148,60520,3,"  (33553, 0)	0.1388888888888889
  (33757, 0)	0.027777777777777776
  (35058, 0)	0.020833333333333332
  (35062, 0)	0.020833333333333332
  (35294, 0)	0.048611111111111105
  (38365, 0)	0.08333333333333333
  (38716, 0)	0.020833333333333332
  (39028, 0)	0.027777777777777776
  (39030, 0)	0.027777777777777776
  (39033, 0)	0.027777777777777776
  (39035, 0)	0.06481481481481481
  (48765, 0)	0.027777777777777776
  (49898, 0)	0.15740740740740738
  (49899, 0)	0.020833333333333332
  (60511, 0)	0.24999999999999997"
103,8348075148,60520,4,"  (34148, 0)	0.018518518518518517
  (35044, 0)	0.05671296296296296
  (35050, 0)	0.006944444444444444
  (35059, 0)	0.006944444444444444
  (35060, 0)	0.06192129629629629
  (35061, 0)	0.010416666666666666
  (35064, 0)	0.024305555555555552
  (35065, 0)	0.03530092592592592
  (38367, 0)	0.027777777777777776
  (38373, 0)	0.016203703703703703
  (38715, 0)	0.009259259259259259
  (38717, 0)	0.006944444444444444
  (38719, 0)	0.006944444444444444
  (38723, 0)	0.006944444444444444
  (38724, 0)	0.020833333333333332
  (38726, 0)	0.006944444444444444
  (38731, 0)	0.006944444444444444
  (39029, 0)	0.06481481481481481
  (39031, 0)	0.07716049382716049
  (39034, 0)	0.027777777777777776
  (39037, 0)	0.006944444444444444
  (48764, 0)	0.009259259259259259
  (48766, 0)	0.08333333333333333
  (49897, 0)	0.12114197530864196
  (60482, 0)	0.009259259259259259
  (60510, 0)	0.24999999999999997
  (60520, 0)	0.18209876543209874
  (60572, 0)	0.009259259259259259"
104,8348075148,60520,5,"  (33553, 0)	0.10185185185185185
  (33757, 0)	0.027391975308641972
  (35047, 0)	0.001736111111111111
  (35051, 0)	0.0023148148148148147
  (35053, 0)	0.003472222222222222
  (35057, 0)	0.0023148148148148147
  (35058, 0)	0.02155671296296296
  (35062, 0)	0.02155671296296296
  (35066, 0)	0.006172839506172839
  (35294, 0)	0.06066743827160493
  (36120, 0)	0.005401234567901234
  (38365, 0)	0.08333333333333333
  (38716, 0)	0.019386574074074073
  (38717, 0)	0.004629629629629629
  (38718, 0)	0.004629629629629629
  (38719, 0)	0.0023148148148148147
  (38721, 0)	0.005401234567901234
  (38722, 0)	0.0023148148148148147
  (38728, 0)	0.0023148148148148147
  (38730, 0)	0.005401234567901234
  (38731, 0)	0.0023148148148148147
  (39026, 0)	0.009259259259259259
  (39027, 0)	0.0030864197530864196
  (39028, 0)	0.027777777777777776
  (39030, 0)	0.033950617283950615
  (39033, 0)	0.0436599794238683
  (39035, 0)	0.07786779835390945
  (39038, 0)	0.0023148148148148147
  (39040, 0)	0.003472222222222222
  (48765, 0)	0.043209876543209874
  (49898, 0)	0.10024434156378599
  (49899, 0)	0.02517361111111111
  (49935, 0)	0.0023148148148148147
  (56755, 0)	0.0023148148148148147
  (60466, 0)	0.009259259259259259
  (60481, 0)	0.009259259259259259
  (60511, 0)	0.18441358024691354
  (60571, 0)	0.009259259259259259
  (63521, 0)	0.0030864197530864196
  (63571, 0)	0.00882523148148148
  (63572, 0)	0.00810185185185185
  (63573, 0)	0.012152777777777776"
105,7738274677,58354,1,"  (58344, 0)	0.3333333333333333
  (58353, 0)	0.3333333333333333
  (58356, 0)	0.3333333333333333"
106,7738274677,58354,2,"  (58342, 0)	0.1111111111111111
  (58343, 0)	0.2222222222222222
  (58352, 0)	0.3333333333333333
  (58354, 0)	0.3333333333333333
  (58355, 0)	0.1111111111111111
  (58357, 0)	0.1111111111111111"
107,7738274677,58354,3,"  (33710, 0)	0.037037037037037035
  (58342, 0)	0.07407407407407407
  (58343, 0)	0.037037037037037035
  (58344, 0)	0.2222222222222222
  (58348, 0)	0.037037037037037035
  (58353, 0)	0.2222222222222222
  (58355, 0)	0.037037037037037035
  (58356, 0)	0.25925925925925924
  (58357, 0)	0.037037037037037035
  (58358, 0)	0.1111111111111111"
108,7738274677,58354,4,"  (33710, 0)	0.012345679012345678
  (57536, 0)	0.012345679012345678
  (57537, 0)	0.012345679012345678
  (58342, 0)	0.09876543209876543
  (58343, 0)	0.1728395061728395
  (58344, 0)	0.037037037037037035
  (58346, 0)	0.012345679012345678
  (58348, 0)	0.024691358024691357
  (58352, 0)	0.25925925925925924
  (58353, 0)	0.024691358024691357
  (58354, 0)	0.2345679012345679
  (58355, 0)	0.1111111111111111
  (58356, 0)	0.012345679012345678
  (58357, 0)	0.12345679012345678
  (58358, 0)	0.037037037037037035
  (90614, 0)	0.012345679012345678"
109,7738274677,58354,5,"  (33710, 0)	0.04526748971193415
  (57536, 0)	0.008230452674897118
  (57537, 0)	0.008230452674897118
  (57538, 0)	0.012345679012345678
  (58328, 0)	0.004115226337448559
  (58342, 0)	0.07818930041152262
  (58343, 0)	0.05349794238683127
  (58344, 0)	0.16872427983539093
  (58346, 0)	0.008230452674897118
  (58348, 0)	0.0411522633744856
  (58352, 0)	0.012345679012345678
  (58353, 0)	0.17695473251028804
  (58354, 0)	0.024691358024691353
  (58355, 0)	0.049382716049382706
  (58356, 0)	0.2016460905349794
  (58357, 0)	0.05761316872427983
  (58358, 0)	0.12345679012345678
  (59675, 0)	0.004115226337448559
  (90611, 0)	0.004115226337448559
  (90614, 0)	0.008230452674897118
  (90615, 0)	0.012345679012345678
  (90616, 0)	0.004115226337448559"
110,2485879889,37060,1,"  (37050, 0)	0.25
  (37071, 0)	0.3333333333333333
  (37076, 0)	0.25"
111,2485879889,37060,2,"  (37047, 0)	0.08333333333333333
  (37048, 0)	0.1111111111111111
  (37060, 0)	0.27777777777777773
  (37064, 0)	0.0625
  (37065, 0)	0.08333333333333333
  (37067, 0)	0.1111111111111111
  (37068, 0)	0.125
  (37073, 0)	0.08333333333333333"
112,2485879889,37060,3,"  (37045, 0)	0.015625
  (37047, 0)	0.037037037037037035
  (37048, 0)	0.027777777777777776
  (37050, 0)	0.13715277777777776
  (37053, 0)	0.020833333333333332
  (37058, 0)	0.027777777777777776
  (37061, 0)	0.027777777777777776
  (37063, 0)	0.057870370370370364
  (37067, 0)	0.07407407407407407
  (37069, 0)	0.03125
  (37071, 0)	0.16666666666666663
  (37072, 0)	0.05555555555555555
  (37074, 0)	0.05208333333333333
  (37076, 0)	0.1423611111111111"
113,2485879889,37060,4,"  (37047, 0)	0.07523148148148148
  (37048, 0)	0.08719135802469133
  (37049, 0)	0.005208333333333333
  (37053, 0)	0.009259259259259259
  (37054, 0)	0.01929012345679012
  (37055, 0)	0.028935185185185182
  (37056, 0)	0.006944444444444444
  (37058, 0)	0.006944444444444444
  (37059, 0)	0.020833333333333332
  (37060, 0)	0.14872685185185183
  (37061, 0)	0.010416666666666666
  (37063, 0)	0.009259259259259259
  (37064, 0)	0.057870370370370364
  (37065, 0)	0.07523148148148148
  (37067, 0)	0.10493827160493825
  (37068, 0)	0.09071180555555555
  (37069, 0)	0.006944444444444444
  (37070, 0)	0.026620370370370367
  (37071, 0)	0.033950617283950615
  (37072, 0)	0.012345679012345678
  (37073, 0)	0.07233796296296295
  (37075, 0)	0.027777777777777776
  (37076, 0)	0.009259259259259259
  (37080, 0)	0.00390625
  (37086, 0)	0.005208333333333333"
114,2485879889,37060,5,"  (37045, 0)	0.018048321759259255
  (37047, 0)	0.03626543209876542
  (37048, 0)	0.03948045267489712
  (37049, 0)	0.0023148148148148147
  (37050, 0)	0.09241174768518519
  (37053, 0)	0.02391975308641975
  (37054, 0)	0.004822530864197531
  (37055, 0)	0.006430041152263374
  (37056, 0)	0.004822530864197531
  (37058, 0)	0.036072530864197525
  (37059, 0)	0.001736111111111111
  (37060, 0)	0.014403292181069957
  (37061, 0)	0.03665123456790123
  (37062, 0)	0.016589506172839504
  (37063, 0)	0.05478395061728394
  (37064, 0)	0.004629629629629629
  (37065, 0)	0.010673868312757202
  (37066, 0)	0.0158179012345679
  (37067, 0)	0.08127572016460904
  (37068, 0)	0.004050925925925926
  (37069, 0)	0.03772424768518518
  (37070, 0)	0.0023148148148148147
  (37071, 0)	0.1136188271604938
  (37072, 0)	0.059799382716049385
  (37073, 0)	0.0023148148148148147
  (37074, 0)	0.05262586805555555
  (37075, 0)	0.010416666666666666
  (37076, 0)	0.09747540509259259
  (37077, 0)	0.002278645833333333
  (37081, 0)	0.0013020833333333333
  (37083, 0)	0.006430041152263373
  (37086, 0)	0.006430041152263373
  (37088, 0)	0.0023148148148148147
  (37089, 0)	0.003038194444444444"
115,2156215709,36108,1,"  (3838, 0)	0.3333333333333333
  (36107, 0)	0.3333333333333333
  (36109, 0)	0.3333333333333333"
116,2156215709,36108,2,"  (3836, 0)	0.2222222222222222
  (3839, 0)	0.1111111111111111
  (3841, 0)	0.1111111111111111
  (36108, 0)	0.3333333333333333
  (36112, 0)	0.08333333333333333
  (36113, 0)	0.08333333333333333"
117,2156215709,36108,3,"  (3837, 0)	0.037037037037037035
  (3838, 0)	0.2222222222222222
  (3839, 0)	0.037037037037037035
  (3841, 0)	0.037037037037037035
  (3842, 0)	0.027777777777777776
  (36102, 0)	0.07407407407407407
  (36107, 0)	0.17592592592592593
  (36109, 0)	0.21296296296296297
  (36111, 0)	0.027777777777777776
  (36112, 0)	0.020833333333333332
  (36113, 0)	0.020833333333333332
  (36114, 0)	0.027777777777777776
  (36117, 0)	0.027777777777777776
  (36119, 0)	0.027777777777777776"
118,2156215709,36108,4,"  (3834, 0)	0.037037037037037035
  (3836, 0)	0.16975308641975306
  (3837, 0)	0.012345679012345678
  (3838, 0)	0.012345679012345678
  (3839, 0)	0.09876543209876543
  (3840, 0)	0.021604938271604937
  (3841, 0)	0.08024691358024691
  (3842, 0)	0.016203703703703703
  (3844, 0)	0.009259259259259259
  (3847, 0)	0.009259259259259259
  (3855, 0)	0.009259259259259259
  (3857, 0)	0.009259259259259259
  (36103, 0)	0.05092592592592592
  (36107, 0)	0.019290123456790122
  (36108, 0)	0.20370370370370366
  (36109, 0)	0.006944444444444444
  (36111, 0)	0.016203703703703703
  (36112, 0)	0.0630787037037037
  (36113, 0)	0.07233796296296297
  (36114, 0)	0.006944444444444444
  (36115, 0)	0.009259259259259259
  (36117, 0)	0.006944444444444444
  (36118, 0)	0.018518518518518517
  (36119, 0)	0.006944444444444444"
119,2156215709,36108,5,"  (1616, 0)	0.004629629629629629
  (3833, 0)	0.04398148148148148
  (3834, 0)	0.004115226337448559
  (3836, 0)	0.006430041152263374
  (3837, 0)	0.05246913580246913
  (3838, 0)	0.15740740740740738
  (3839, 0)	0.03497942386831275
  (3840, 0)	0.009516460905349793
  (3841, 0)	0.044753086419753084
  (3842, 0)	0.0318287037037037
  (3843, 0)	0.010288065843621397
  (3844, 0)	0.005401234567901234
  (3845, 0)	0.0030864197530864196
  (3846, 0)	0.0030864197530864196
  (3847, 0)	0.005401234567901234
  (3853, 0)	0.0030864197530864196
  (3855, 0)	0.0023148148148148147
  (3856, 0)	0.009259259259259259
  (3857, 0)	0.0023148148148148147
  (4830, 0)	0.0030864197530864196
  (4835, 0)	0.0030864197530864196
  (36102, 0)	0.08590534979423867
  (36103, 0)	0.003472222222222222
  (36107, 0)	0.11567644032921809
  (36108, 0)	0.012860082304526748
  (36109, 0)	0.14859825102880656
  (36111, 0)	0.029513888888888888
  (36112, 0)	0.028694058641975308
  (36113, 0)	0.020978009259259262
  (36114, 0)	0.027199074074074073
  (36115, 0)	0.0023148148148148147
  (36116, 0)	0.0030864197530864196
  (36117, 0)	0.030285493827160493
  (36118, 0)	0.004629629629629629
  (36119, 0)	0.03337191358024691
  (36121, 0)	0.004629629629629629"
120,5740219523,47666,1,"  (47665, 0)	0.3333333333333333"
121,5740219523,47666,2,"  (39282, 0)	0.1111111111111111
  (39287, 0)	0.1111111111111111
  (47666, 0)	0.3333333333333333"
122,5740219523,47666,3,"  (39281, 0)	0.037037037037037035
  (39286, 0)	0.037037037037037035
  (47345, 0)	0.037037037037037035
  (47662, 0)	0.037037037037037035
  (47665, 0)	0.18518518518518517"
123,5740219523,47666,4,"  (39282, 0)	0.08641975308641975
  (39285, 0)	0.012345679012345678
  (39287, 0)	0.08641975308641975
  (39294, 0)	0.012345679012345678
  (47341, 0)	0.012345679012345678
  (47653, 0)	0.012345679012345678
  (47661, 0)	0.037037037037037035
  (47663, 0)	0.012345679012345678
  (47666, 0)	0.18518518518518517
  (54930, 0)	0.012345679012345678
  (64363, 0)	0.012345679012345678"
124,5740219523,47666,5,"  (39273, 0)	0.0030864197530864196
  (39281, 0)	0.037037037037037035
  (39283, 0)	0.006172839506172839
  (39284, 0)	0.004115226337448559
  (39286, 0)	0.037037037037037035
  (46160, 0)	0.004115226337448559
  (47342, 0)	0.012345679012345678
  (47344, 0)	0.004115226337448559
  (47345, 0)	0.037037037037037035
  (47391, 0)	0.004115226337448559
  (47638, 0)	0.004115226337448559
  (47659, 0)	0.004115226337448559
  (47662, 0)	0.04526748971193415
  (47664, 0)	0.012345679012345678
  (47665, 0)	0.11934156378600821
  (47906, 0)	0.004115226337448559
  (54841, 0)	0.004115226337448559
  (64364, 0)	0.012345679012345678"
125,5735590568,46958,1,"  (46957, 0)	0.3333333333333333
  (46959, 0)	0.3333333333333333
  (61762, 0)	0.3333333333333333"
126,5735590568,46958,2,"  (39241, 0)	0.1111111111111111
  (46928, 0)	0.1111111111111111
  (46942, 0)	0.3333333333333333
  (46945, 0)	0.1111111111111111
  (46958, 0)	0.3333333333333333
  (64430, 0)	0.1111111111111111
  (64438, 0)	0.1111111111111111"
127,5735590568,46958,3,"  (39240, 0)	0.037037037037037035
  (39241, 0)	0.037037037037037035
  (46921, 0)	0.1111111111111111
  (46943, 0)	0.037037037037037035
  (46944, 0)	0.1111111111111111
  (46945, 0)	0.037037037037037035
  (46957, 0)	0.25925925925925924
  (46959, 0)	0.18518518518518517
  (47286, 0)	0.037037037037037035
  (61762, 0)	0.18518518518518517
  (61825, 0)	0.037037037037037035
  (64429, 0)	0.1111111111111111
  (64439, 0)	0.1111111111111111"
128,5735590568,46958,4,"  (39240, 0)	0.012345679012345678
  (39241, 0)	0.08641975308641975
  (46920, 0)	0.037037037037037035
  (46926, 0)	0.037037037037037035
  (46927, 0)	0.037037037037037035
  (46928, 0)	0.13580246913580246
  (46941, 0)	0.012345679012345678
  (46942, 0)	0.25925925925925924
  (46943, 0)	0.012345679012345678
  (46945, 0)	0.08641975308641975
  (46956, 0)	0.012345679012345678
  (46958, 0)	0.20987654320987653
  (46959, 0)	0.012345679012345678
  (47285, 0)	0.012345679012345678
  (61676, 0)	0.012345679012345678
  (61762, 0)	0.012345679012345678
  (61824, 0)	0.037037037037037035
  (64430, 0)	0.13580246913580246
  (64438, 0)	0.1111111111111111"
129,5735590568,46958,5,"  (39240, 0)	0.04526748971193415
  (39241, 0)	0.037037037037037035
  (46920, 0)	0.012345679012345678
  (46921, 0)	0.13580246913580246
  (46926, 0)	0.012345679012345678
  (46927, 0)	0.012345679012345678
  (46928, 0)	0.004115226337448559
  (46943, 0)	0.05349794238683127
